year,month,long,neutral,short,strategy,rf,mkt_rf,cumul_strategy,cumul_market,cum_return,running_max,drawdown
2020,1,-0.023987789122,-0.01659153452718676,0.010569069295999997,-0.034556858418,0.0013,-0.001628,0.965443141582,0.998372,0.965443141582,0.965443141582,0.0
2020,2,-0.10050290761399999,-0.08748943747905326,-0.035759913085999996,-0.064742994528,0.0012,-0.08411,0.9029374615494614,0.91439893108,0.9029374615494614,0.965443141582,0.06474299452800003
2020,3,-0.16844392191000002,-0.19977371579774345,-0.12423815186,-0.04420577005000001,0.0013,-0.125119,0.8630224157546752,0.7999902512222016,0.8630224157546752,0.965443141582,0.10608675064954687
2020,4,0.125672395754,0.14740909064163824,0.231169880562,-0.105497484808,0.0,0.126844,0.7719757215596329,0.9014642146482305,0.7719757215596329,0.965443141582,0.20039235009256617
2020,5,0.0415597403,0.06848127049401612,0.157949558702,-0.116389818402,0.0001,0.045282,0.6821256075165543,0.9422843172159316,0.6821256075165543,0.965443141582,0.29345853925814247
2020,6,0.008665689158000001,0.01718289343724605,0.09770719807199998,-0.08904150891399998,0.0001,0.018388,0.6213881141544013,0.9596110412408982,0.6213881141544013,0.965443141582,0.35637005703289915
2020,7,0.057998713977999994,0.04784391075073116,0.04289899206,0.015099721917999992,0.0001,0.055101,0.6307709018812833,1.012486569224313,0.6307709018812833,0.965443141582,0.3466514238759977
2020,8,0.042755317416,0.044769650512429385,0.112791624964,-0.070036307548,0.0001,0.070065,0.5865940370047964,1.0834264406970147,0.5865940370047964,0.965443141582,0.3924095456894662
2020,9,-0.03874735174,-0.027550507839241917,0.062335385199999996,-0.10108273694,0.0001,-0.039228,0.5272995062716679,1.040925788281352,0.5272995062716679,0.965443141582,0.45382645174979297
2020,10,-0.004265274092000001,0.01021550385765363,-0.012782021500000003,0.008516747408000002,0.0001,-0.027666,0.5317903829749467,1.0121275354227601,0.5317903829749467,0.965443141582,0.4491748295984149
2020,11,0.11663784077200001,0.14738665989343716,0.238098334536,-0.12146049376399998,0.0001,0.107546,0.46719886047986303,1.120977803347336,0.46719886047986303,0.965443141582,0.5160783267730309
2020,12,0.038313148476,0.060650708927313265,0.07770871701,-0.039395568533999996,0.0001,0.037121,0.4487932957528219,1.1625896203853925,0.4487932957528219,0.965443141582,0.535142696215732
2021,1,-0.013628900476,0.008883173854756638,0.111612104184,-0.12524100466,0.0001,-0.011137,0.392585972508066,1.1496418597831604,0.392585972508066,0.965443141582,0.5933618919652124
2021,2,0.06160095230800001,0.056829312563834423,-0.0333579869,0.094958939208,0.0,0.026091,0.4298655200053729,1.1796371655467628,0.4298655200053729,0.965443141582,0.554747968584681
2021,3,0.08738761445399999,0.031208583532535365,-0.088595005382,0.175982619836,0.0,0.042439,0.5055143803930829,1.2296997872154016,0.5055143803930829,0.965443141582,0.47639134960891216
2021,4,0.032764024972,0.04334965714021739,-0.012500093680000001,0.045264118652,0.0,0.052425,0.5283960432874877,1.294166798560169,0.5283960432874877,0.965443141582,0.4526906655303964
2021,5,0.021957061294,0.007949038369658119,-0.0928831321,0.114840193394,0.0,0.005487,0.5890771470872471,1.3012678917838687,0.5890771470872471,0.965443141582,0.3898375557135657
2021,6,-0.0013522278479999998,0.006577319317274678,0.158797451504,-0.16014967935199997,0.0,0.022214,0.4947366308676336,1.3301742567319554,0.4947366308676336,0.965443141582,0.4875548755186707
2021,7,-0.0035249368260000013,-0.0010686344659641728,-0.08551342097200001,0.08198848414600002,0.0,0.022748,0.5352993372839701,1.360433060724094,0.5352993372839701,0.965443141582,0.4455402765544382
2021,8,0.011159449526,0.020659408561921104,0.0027771916060000006,0.00838225792,0.0,0.02899,0.5397863543934893,1.3998720151544854,0.5397863543934893,0.965443141582,0.4408926521462657
2021,9,-0.034753381358,-0.033035548217689906,-0.07517965645000001,0.04042627509200001,0.0,-0.047569,0.5616079060471083,1.3332815032656018,0.5616079060471083,0.965443141582,0.4182900246959721
2021,10,0.04050022384,0.05191707465917098,0.057856021626,-0.017355797786,0.0,0.069144,0.5518607527947358,1.4254699195273988,0.5518607527947358,0.965443141582,0.42838606539744783
